text,language
Volumul de apă este de milioane km³ cu tot cu mările secundare sau milioane km³ fără apa din mările secundare,romanian
m dacă sunt luate în considerație mările secundare sau,romanian
Temperaturile înregistrate în apele oceanului la ecuator sunt între C,romanian
De asemenea și salinitatea apei variază apa din zona ecuatorului este mai puțin sărată decât apa dinspre poli datorită precipitațiilor ecuatoriale abundente din timpul anului,romanian
Apa Oceanului Pacific este în medie putin mai caldă decât apa Oceanului Indian,romanian
Relieful submarin al Pacificului este foarte variat,romanian
Câteva formațiuni subacvatice importante de întinderi uriașe sunt dorsala Pacificului Inelul de foc vulcanism bazine ridicături munți subacvatici abisuri șanțuri ș,romanian
Oceanul acoperă aproape o treime din suprafața pământului având o suprafață de milioane km² mai mare decât întreaga suprafață a continentelor,romanian
km de la Marea Bering din Oceanul Arctic până la marginile înghețate ale Mării Ross din Antarctica la sud deși regiunea Antarctică din sudul Pacificului este numită câteodată Oceanul Sudic iar pe direcția vestest se întinde pe aproape,romanian
km din Indonezia până la coastele Columbiei și Peru la nivelul paralelei de N această distanță reprezentând peste jumătate din lungimea acestei paralele și de peste ori diametrul Lunii,romanian
Limita vestică a oceanului este plasată pe Strâmtoarea Malacca,romanian
Cel mai adânc punct de pe planetă este Groapa Marianelor la,romanian
de insule mai mult decât suma tuturor insulelor din celelalte oceane majoritatea aflânduse la sud de ecuator,romanian
În prezent Oceanul Pacific se micșorează încet dar permanent ca urmare a mișcării plăcilor tectonice cu aproximativ cm pe an pe laturi ceea ce înseamnă aproximativ km² pe an în timp ce Oceanul Atlantic se mărește permanent,romanian
Dea lungul coastei vestice neregulate a oceanului există multe mări cele mai mari fiind Marea Celebes Marea Coral Marea Chinei de est Marea Filipinelor Marea Japoniei Marea Chinei de Sud Marea Sulu Marea Tasmaniei și Marea Galbenă,romanian
Strâmtoarea Malacca unește la vest Pacificul cu Oceanul Indian iar Strâmtoarea Drake și Strâmtoarea Magellan fac legătura la est cu Oceanul Atlantic,romanian
Și Canalul Panama unește la est Pacificul cu Atlanticul,romanian
În sfârșit la nord Strâmtoarea Bering face legătura cu Oceanul Arctic,romanian
Deoarece meridianul de trece prin Pacific Pacificul de vest de lângă Asia se află de fapt în emisfera estică a Pământului iar Pacificul de est de lângă America se află în emisfera vestică,romanian
Întro mare parte a călătoriei lui Magellan de la Strâmtoarea Magellan și până în Filipine oceanul a fost chiar liniștit,romanian
Multe cicloane tropicale echivalentul uraganelor din Atlantic lovesc insulele Pacificului,romanian
Locurile din preajma îmbinărilor plăcilor tectonice sunt pline de vulcani și sunt des afectate de cutremure,romanian
Tsunamiurile valuri imense declanșate de cutremure subacvatice au devastat multe insule și au distrus multe orașe,romanian
În Pacific temperatura apei variază de la punctul înghețului în zonele polare până la circa C la ecuator,romanian
Salinitatea variază în ape funcție de latitudine apa este mai puțin sărată lângă ecuator decât cea din zona temperată din cauza precipitațiilor abundente din zona ecuatorială tropicală,romanian
Și spre poli salinitatea este mai mică deoarece evaporarea este foarte scăzută,romanian
În general apa Pacificului se mișcă în sensul acelor de ceasornic în emisfera nordică a Pământului și în sens opus în emisfera sudică,romanian
Curentul ecuatorial de Nord se mișcă spre vest dea lungul paralelei de latitudine N apoi se întoarce spre nord lângă Filipine pentru a deveni curentul cald Japonez sau Curentul Kuroshio,romanian
Cotind spre est la N curentul Kuroshio se bifurcă o parte din apă se mișcă spre nord formând Curentul Aleutian în timp ce restul se mișcă spre sud pentru a se reuni cu Curentul Ecuatorial de Nord,romanian
Curentul Aleutian se ramifică în apropierea Americii de Nord și formează baza circulației de formă triunghiulară din Marea Bering,romanian
Ramura sudică a lui devine liniștitul și încetul curent Californian,romanian
Curentul Ecuatorial de Sud curgând spre vest dea lungul ecuatorului cotește spre sud la estul Noii Guinee apoi spre est în dreptul paralelei de latitudine S și se unește cu principalul curent vestic al Pacificului de Sud ce include curentul circumpolar antarctic ce înconjoară pământul,romanian
În timp ce se apropie de coasta chiliană Curentul Ecuatorial de Sud se divide o ramură curge împrejurul Capului Horn iar cealaltă o ia spre nord pentru a forma curentul Perului sau Curentul Humboldt,romanian
SanSan este numele unui megalopolis de pe coasta de vest a Americii de Nord,romanian
Cu o populație de circa de milioane de oameni care se întinde pe o lungime de aproape km în SUA de la San Francisco până la San Diego și include regiunea metropolitană a orașului Tijuana din Mexic,romanian
Aglomerarea urbană a fost descrisă încă din de către geograful francez Jean Gottmann în cartea sa Megalopolis,romanian
Megalopolisul californian conține un total de de comitate și municipalități în California în Nevada și în Baja California,romanian
San Francisco al cărui nume oficial complet este The City and County of San Francisco în limba română Orașul și Comitatul San Francisco pe scurt doar San Francisco este cel deal patrulea oraș ca mărime din California și al paisprezecelea ca mărime a populației din Statele Unite ale Americii având în o populație estimată la,romanian
San Francisco este situat în vârful peninsulei San Francisco și este locul central al ariei geografice numită San Francisco Bay Area,romanian
San Francisco este cel deal doilea mare oraș după densitate în Statele Unite ale Americii,romanian
Conform unei analize publicate de Culture Trip în face parte din primele zece cele mai moderne orașe din lume,romanian
În coloniștii spanioli sau stabilit în vârful peninsulei San Francisco construind o fortareață la Golden Gate și o biserică numită în cinstea Sfântului Francisc din Assisi,romanian
Ca rezultat al goanei după aur în California în orașul a intrat întro perioadă de creștere rapidă,romanian
După ce a fost devastat de cutremurul și incendiul din orașul a fost reconstruit rapid,romanian
Așezări •Capitala •Climă •Cultură •Demografie •Economie •Educație • •Faună •Floră •Geografie •Guvernatori •Istorie •Orașe •Politică •Reprezentativi • •Sănătate •Senatori •Sigiliu •Sport •Steag •Stemă •Subdiviziuni •Turism • • • •Cioturi • •Comitate • •Formate • •Imagini • •Liste • •Portal • •,romanian
City Hall •Mayor •Board of Supervisors •San Francisco consulates •Arts Commission •Fire Department •Library •Municipal Transportation Agency SFMuni Parking and Traffic •Police Department •Sheriffs Department •Jails •Port of San Francisco •Public Utilities Commission •Water Department •San Francisco Unified School District •Sister cities •SF City ID Card •District Attorney •City Attorney •,romanian
Alcatraz Island •Farallon Islands •Red Rock Island •San Francisco International Airport •,romanian
Alamo SquareBalboa ParkBuena Vista ParkCandlestick PointCorona Heights ParkDolores ParkGlen Canyon ParkGolden Gate National Recreation AreaGolden Gate ParkGrand View ParkLincoln ParkLake MercedMcLaren ParkMountain Lake ParkPanhandlePioneer ParkCoit TowerThe PresidioSan Francisco MaritimeStern GroveSouth ParkSutro Heights ParkWashington Square ParkYerba Buena Gardens,romanian
San Diego este un oraș de pe coasta Californiei de sud aflat în colțul de sudvest al Statelor Unite ale Americii,romanian
Este al doilea oraș ca mărime din California și al optulea din Statele Unite ale Americii,romanian
Zona metropolitană San Diego este a șaptesprezecea ca mărime din SUA cu o populație de peste milioane locuitori,romanian
Aflat la nord de frontiera cu Mexic San Diego are baze ale Marinei Militare Pazei de Coastă și ale Pușcașilor Marini multe mile de plaje și un climat plăcut mediteranean,romanian
Economia orașului este bazată pe turism comerț agricultură industria maritimă militară biotehnologie computere și electronice,romanian
Universitatea California și instituțiile de cercetări din Torrey Mesa oferă o bază importantă de inovații tehnologice pe lângă numeroasele companii de înaltă tehnologie și biotehnologie din zonă precum Qualcomm Neurocrine Illumina și Genentech of Oceanside,romanian
Între atracțiile turistice majore se numără plajele și golfurile zonei parcul Balboa cu numeroasele sale muzee grădina zoologică renumită în întreaga lume Sea World și Old Town locul așezării primilor coloniști spanioli,romanian
Centrul orașului este în golful San Diego portul celei mai mari flote din lume incluzând două superportavioane USS Nimitz și USS Ronald Reagan cinci vaseamfibii de asalt mai multe submarine și vase mai mici,romanian
San Diego este cunoscut ca „locul natal al aviației navale deși Pensacola Florida susține același lucru,romanian
San Diego este orașul natal al wrestlerului Rey Mysterio care activează în divizia SmackDown a WWE,romanian
Carlsbad Chula Vista Coronado Del Mar El Cajon Encinitas Escondido Imperial Beach La Mesa Lemon Grove National City Oceanside Poway San Diego San Marcos Santee Solana Beach Vista,romanian
Alpine Bonita Bonsall Borrego Springs Bostonia Camp Pendleton North Camp Pendleton South Casa de OroMount Helix Crest Fairbanks Ranch Fallbrook Granite Hills Harbison Canyon Hidden Meadows Jamul Julian La Presa Lake San Marcos Lakeside Pine Valley Rainbow Ramona Rancho San Diego Rancho Santa Fe San Diego Country Estates Spring Valley Valley Center Winter Gardens,romanian
S Ranch Banner Boulevard Campo De Luz De Luz Heights Descanso Dulzura Guatay Jacumba Jesmond Dene Lincoln Acres Mount Laguna Ocotillo Wells Olivenhain Pala Pauma Valley Potrero Ranchita San Luis Rey Santa Ysabel Tecate Warner Springs,romanian
Hollywood este un cartier al orașului Los Angeles California din Statele Unite și principalul centru al industriei cinematografice și de televiziune americane din,romanian
Relatările conform cărora numele ar proveni de la arbuști sfințiti aduși din Anglia sunt în mare parte neadevărate,romanian
Se spune că numele de Hollywood a apărut din întâmplare când soția lui Harvey Henderson Wilcox un agent imobiliar în anii călătorind cu trenul a întâlnit o femeie care șia denumit casa Hollywood lemn sfânt,romanian
